#lemma,wordnet_2.0,wordnet_3.0,POS,Cyc ID,Cyc name
squash,100455210,479887,noun,Mx4rvupSWJwpEbGdrcN5Y29ycA,Squash-TheGame
carry_to_term,200057655,59559,verb,Mx8NhB4rwP1IC5wpEbGdrcN5Y29ycB4rwP1W35wpEbGdrcN5Y29ycB4rvVjXppwpEbGdrcN5Y29ycB4rvVizDJwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationToTypeFn, :Pregnancy, :lastSubEvents, :BirthEvent]"
basin,108641769,9215437,noun,Mx4rvVjzyJwpEbGdrcN5Y29ycA,Basin-Topographical
entity,100001740,1740,noun,Mx4rvVi255wpEbGdrcN5Y29ycA,SomethingExisting
New_Zealand,108415568,8971914,noun,Mx4rvVjjBJwpEbGdrcN5Y29ycA,NewZealand
athletic_supporter,102657170,2752615,noun,Mx4rwVTgQZwpEbGdrcN5Y29ycA,AthleticSupporter-Clothing
come_to_grips,202363790,2437157,verb,Mx4r8zAKUrvjEdmAAAACs6hRjg,BecomingFullyEngagedWithAProblem
word_game,100476556,501870,noun,Mx4rwHapw5wpEbGdrcN5Y29ycA,WordGame
oscillate,201823920,1878063,verb,Mx4rvVj46pwpEbGdrcN5Y29ycA,OscillatingTrajectory
whisker,101820490,1901828,noun,Mx4rvVjxPZwpEbGdrcN5Y29ycA,Whisker
circuit,102924505,3033362,noun,Mx4rvVjJzZwpEbGdrcN5Y29ycA,ElectricalCircuit
do_the_honors,202515745,2592543,verb,Mx4rJVd-4rZqEdmFRAACs6hRjg,DoingTheHonors-HostingASocialGathering
Circassian,106551878,6978527,noun,Mx4rvViHo5wpEbGdrcN5Y29ycA,CircassianDialect
roller_skate,103947965,4102618,noun,Mx4rwQCTDJwpEbGdrcN5Y29ycA,RollerSkate
equip,202271939,2339413,verb,Mx4rEqk-vrvOEdmAAAACs6hRjg,EquippingSomething
celestial_equator,108001106,8520190,noun,Mx4rvccTe5wpEbGdrcN5Y29ycA,Equator-Celestial
swing,104202551,4371774,noun,Mx4rwQxGhpwpEbGdrcN5Y29ycA,Swing
commission,202401293,2475401,verb,Mx4rb1k7SsCEEdmAAAACs6hRjg,CommissioningSomething
electron,108693651,9271904,noun,Mx4rvViB05wpEbGdrcN5Y29ycA,Electron
dorsal_fin,102378199,2466400,noun,Mx4rvVjbzZwpEbGdrcN5Y29ycA,DorsalFin
era,114387176,15248564,noun,Mx4rJg1iXsbsEdmAAAACs6hRjg,Era
seahorse,101380536,1456756,noun,Mx4rwP1nspwpEbGdrcN5Y29ycA,Seahorse
sigmoid_colon,105220543,5537417,noun,Mx4rwHX_-5wpEbGdrcN5Y29ycA,SigmoidFlexure
application,100669791,712225,noun,Mx4rvViM8ZwpEbGdrcN5Y29ycA,ApplyingSomethingToSurface
dressage,100275129,288000,noun,Mx4rvVjlYZwpEbGdrcN5Y29ycA,EquestrianDressage
commemorate,200592689,612612,verb,Mx4rvViVe5wpEbGdrcN5Y29ycA,Commemoration
Teton_Range,108861593,9456860,noun,Mx4rvVifSJwpEbGdrcN5Y29ycA,TetonRange-Mountains
plumbing,103818784,3969041,noun,Mx4rvVj2xZwpEbGdrcN5Y29ycA,PlumbingSystem-Building
macintosh,103564596,3702719,noun,Mx4rvViOaJwpEbGdrcN5Y29ycA,RainCoat
Vietnamese,106513359,6937229,noun,Mx4rvVinDZwpEbGdrcN5Y29ycA,VietnameseLanguage
common_bile_duct,105079259,5386845,noun,Mx4rvdCds5wpEbGdrcN5Y29ycA,CommonBileDuct
watershed,108148722,8679369,noun,Mx4rHTcrjB6wQdieRr53B42ozw,Watershed
Alabama,108490543,9053185,noun,Mx4rvVkAzpwpEbGdrcN5Y29ycA,Alabama-State
ski_pole,104068682,4230603,noun,Mx4rvVjnApwpEbGdrcN5Y29ycA,SkiPole
beech,111512656,12260799,noun,Mx4rvVilEZwpEbGdrcN5Y29ycA,Beech
mobile,103634804,3776291,noun,Mx4rwDu095wpEbGdrcN5Y29ycA,MobileSculpture
Australia,108286191,8831004,noun,Mx4rvViUs5wpEbGdrcN5Y29ycA,Australia
stock,104155446,4321534,noun,Mx4rvViLs5wpEbGdrcN5Y29ycA,StorageOfSomething
solder,113877943,14718822,noun,Mx4rvVjILJwpEbGdrcN5Y29ycA,Solder
warehouse,104373930,4551055,noun,Mx4rvVjiHpwpEbGdrcN5Y29ycA,Warehouse
grand_duke,109490048,10142060,noun,Mx4rvVjeQpwpEbGdrcN5Y29ycA,GrandDuke-HeadOfState
sweet_oil,107203055,7673872,noun,Mx4rvVinCpwpEbGdrcN5Y29ycA,OliveOil
anconeous_muscle,104988156,5292856,noun,Mx4rvn6XKZwpEbGdrcN5Y29ycA,Anconeus
fifty_percent,112963071,13736997,noun,Mww,"[:Percent, ""50""]"
midnight,114309063,15168185,noun,Mx4rvVjbTJwpEbGdrcN5Y29ycA,TimeOfDay-MidnightHour
apathy,104453858,4636610,noun,Mx4rvViTtJwpEbGdrcN5Y29ycA,Listlessness
shake,200013721,14034,verb,Mx4rvVifOpwpEbGdrcN5Y29ycA,Trembling
shovel_board,100480455,505871,noun,Mx4rwDOp1JwpEbGdrcN5Y29ycA,ShovelBoard
communication,100028764,33020,noun,Mx4rvViexZwpEbGdrcN5Y29ycA,Communicating
instrument,202273087,2340543,verb,Mx8Ngh4rJQH8wLysEdmAAAACs6hRjh4rvVkJAZwpEbGdrcN5Y29ycA,"[:EquippingFn, :MeasuringDevice]"
urogenital_system,105193658,5509452,noun,Mx4rvVjkiJwpEbGdrcN5Y29ycA,UrinarySystem
address,202524642,2601456,verb,Mx4rrnI_zri1EdmAAAACs6hRjg,Addressing-GreetingSomeone
Akkadian,106561017,6987525,noun,Mx4rvVjMV5wpEbGdrcN5Y29ycA,OldAkkadianLanguage
administration,100653159,694990,noun,Mx4rvVqeipwpEbGdrcN5Y29ycA,AdministeringADrug
elbow,102380157,2468368,noun,Mx4rvoann5wpEbGdrcN5Y29ycA,ElbowJoint
biochemistry,105717749,6079620,noun,Mx4rvVj8a5wpEbGdrcN5Y29ycA,Biochemistry
domain,108034444,8556491,noun,Mx4rvVjl2pwpEbGdrcN5Y29ycA,GeopoliticalEntity
pharmacy,105697199,6055300,noun,Mx4rwPvN9JwpEbGdrcN5Y29ycA,Pharmacy-FieldOfStudy
evergreen,112348372,13099833,noun,Mx4rwP3_QJwpEbGdrcN5Y29ycA,EvergreenPlant
autumnal_equinox,114362676,15223750,noun,Mx4rvWhvypwpEbGdrcN5Y29ycA,AutumnalEquinoxDay
air_travel,100287371,300441,noun,Mx8Ngh4rv3tMrJwpEbGdrcN5Y29ycB4rvViuUJwpEbGdrcN5Y29ycA,"[:TransportViaFn, :AirTransportationDevice]"
superficial_temporal_vein,105075050,5382589,noun,Mx4rvmANWZwpEbGdrcN5Y29ycA,SuperficialTemporalVein
Michelangelo,110453265,11178161,noun,Mx4rvgD9RJwpEbGdrcN5Y29ycA,Michelangelo
Istanbul,108480217,9041785,noun,Mx4rvVjiA5wpEbGdrcN5Y29ycA,CityOfIstanbulTurkey
Achilles_tendon,105259523,5578740,noun,Mx4rvVjNX5wpEbGdrcN5Y29ycA,AchillesTendon
shotgun,104045803,4206356,noun,Mx4rvWKGf5wpEbGdrcN5Y29ycA,Shotgun
San_Marinese,109113679,9729945,noun,Mx4rvVj0K5wpEbGdrcN5Y29ycA,SanMarinoPerson
control,104901568,5196375,noun,Mx4rLtARcL8cEdmAAAACs6hRjg,Control-Power-Quality
tube,104319806,4493505,noun,Mx4rvViZ_ZwpEbGdrcN5Y29ycA,Pipe-GenericConduit
Amsterdam,108394455,8949737,noun,Mx4rvViJppwpEbGdrcN5Y29ycA,CityOfAmsterdamNetherlands
chamber_of_commerce,107812953,8319061,noun,Mx4rvuxEKZwpEbGdrcN5Y29ycA,ChamberOfCommerce
tea,107455772,7933274,noun,Mx4rvViLDpwpEbGdrcN5Y29ycA,Tea-Beverage
affiliate,202362021,2435311,verb,Mx4rMWxDPri2EdmAAAACs6hRjg,OrganizationsAffiliatingWithEachOther
Beverly_Hills,108499654,9062791,noun,Mx4rvkmg3pwpEbGdrcN5Y29ycA,CityOfBeverlyHills
name_tag,106826829,7272920,noun,Mx4rwP1IqpwpEbGdrcN5Y29ycA,NameTag
washcloth,104377393,4554523,noun,Mx4rvVib0pwpEbGdrcN5Y29ycA,WashCloth
dining_room,103084665,3200701,noun,Mx4rvVjIjpwpEbGdrcN5Y29ycA,DiningRoom
frozen,301456682,1506945,adj,Mx4rllf_ZHS7EdaAAACgyZzFrg,Frozen
exhale,200004127,4227,verb,Mx4rvVidCJwpEbGdrcN5Y29ycA,Exhaling
Augusta,108528114,9092822,noun,Mx4rvViskJwpEbGdrcN5Y29ycA,CityOfAugustaME
Saint_Martin,108212769,8749650,noun,Mx4rvVi1dJwpEbGdrcN5Y29ycA,SaintMartin-TheIsland
hospital_bed,103410268,3540914,noun,Mx4rvVjrlJwpEbGdrcN5Y29ycA,HospitalBed
highway,103390668,3519981,noun,Mx4rvVjVYZwpEbGdrcN5Y29ycA,Highway
Canis_Major,108657911,9232841,noun,Mx4rwFaqeJwpEbGdrcN5Y29ycA,CanisMajor-Constellation
statesman,109956097,10650162,noun,Mx4r7u57yMbrEdmAAAACs6hRjg,Statesman
Azores,108427764,8985345,noun,Mx4rvViWqpwpEbGdrcN5Y29ycA,Azores-Islands
coat,102947145,3057021,noun,Mx4rvVjhHpwpEbGdrcN5Y29ycA,Coat
pants_suit,103739029,3885669,noun,Mx4rvewckZwpEbGdrcN5Y29ycA,PantsSuit
colon,105219049,5535869,noun,Mx4rvgLEM5wpEbGdrcN5Y29ycA,Colon-BodyPart
Oslo,108227644,8765069,noun,Mx4rvVifbJwpEbGdrcN5Y29ycA,CityOfOsloNorway
spare,202278037,2345647,verb,Mx4rjiyy-LvQEdmAAAACs6hRjg,Sparing-TransferringPossession
viscosity,104685207,4935003,noun,Mx4rvVkEp5wpEbGdrcN5Y29ycA,Viscosity
enable,200499201,512877,verb,Mx8NhB4rwP1IC5wpEbGdrcN5Y29ycB4rvViADZwpEbGdrcN5Y29ycB4rCsNi5tnPEdmAAACQJw5drh4rvViADZwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationToTypeFn, :Event, :""facilitates-EventEvent"", :Event]"
Buffalo,108552685,9118505,noun,Mx4rvVkKeJwpEbGdrcN5Y29ycA,CityOfBuffaloNY
Chickasaw,106488194,6912340,noun,Mx4rvVj-mJwpEbGdrcN5Y29ycA,ChickasawLanguage
punish,202424949,2499629,verb,Mx4rvViZKJwpEbGdrcN5Y29ycA,Punishing
retire,202308884,2380009,verb,Mx4rwaJHCrggEdmAAAACs6hRjg,Retiring-DiscontinuingAnActivity
fight,100423118,15119072,noun,Mx4rvVkC5pwpEbGdrcN5Y29ycA,BoxingSportsEvent
perform,201663763,1712704,verb,Mx4rvVieP5wpEbGdrcN5Y29ycA,PurposefulAction
laptop,103506893,3642806,noun,Mx4rvViu4JwpEbGdrcN5Y29ycA,LaptopComputer
crochet,201624725,1672753,verb,Mx4rwHdIKJwpEbGdrcN5Y29ycA,Crocheting
readmit,202428347,2503212,verb,Mx4rpDgtsrjIEdmAAAACs6hRjg,Readmiting-PermittingEntrance
ping-pong_ball,103794379,3942813,noun,Mx4rvVjCz5wpEbGdrcN5Y29ycA,PingPongBall
body,104916110,5216365,noun,Mx4rvViebZwpEbGdrcN5Y29ycA,WholeBody
sell,200742216,767635,verb,Mx4rvViP0pwpEbGdrcN5Y29ycA,SalesActivity
deal,202180066,2244956,verb,Mx4rvViP0pwpEbGdrcN5Y29ycA,SalesActivity
diesel_oil,113846060,14685881,noun,Mx4rvVinlpwpEbGdrcN5Y29ycA,DieselFuel
Amazon,108622746,9195372,noun,Mx4rvVjR_5wpEbGdrcN5Y29ycA,AmazonRiver
delivery_truck,103059140,3173929,noun,Mx4rwQCGEJwpEbGdrcN5Y29ycA,DeliveryTruck
permit,200776433,802318,verb,Mx4rvVkB55wpEbGdrcN5Y29ycA,GrantingPermission
Seoul,108400507,8955951,noun,Mx4rvVjXhJwpEbGdrcN5Y29ycA,CityOfSeoulSouthKorea
propagate,200053715,55539,verb,Mx4rU7Ink7HiEdmAhAACs6hRjg,Propagating-BiologicalReproductionEvent
house,107489779,7971449,noun,Mx4rhkQi5s3sEdmAAAACs6hRjg,AristocraticFamilyLine
Gaelic,106534961,6960566,noun,Mx4rwLQmLJwpEbGdrcN5Y29ycA,GaelicLanguageFamily
joke,106361585,6778102,noun,Mx4rv6DY7JwpEbGdrcN5Y29ycA,Joke-CW
report,200933583,965542,verb,Mx4rvVjc6ZwpEbGdrcN5Y29ycA,RegisteringAComplaint
amethyst,113881658,14722589,noun,Mx4rv8P5I5wpEbGdrcN5Y29ycA,Amethyst-Gem
hematologist,109515529,10170681,noun,Mx4rwQrlzJwpEbGdrcN5Y29ycA,Hematologist
New_Britain,108298601,8843958,noun,Mx4rvVj8fZwpEbGdrcN5Y29ycA,NewBritain-IslandPapuaNewGuinea
mammal,101780968,1861778,noun,Mx4rvVimKJwpEbGdrcN5Y29ycA,Mammal
ballad,105982411,6378298,noun,Mx4rvCSlHMiWEdmAAAACs6hRjg,Ballad-CW
Easter,114328582,15188154,noun,Mx4rvVirFZwpEbGdrcN5Y29ycA,EasterHoliday
dew,113989371,14834132,noun,Mx4rwPuuFpwpEbGdrcN5Y29ycA,Dew
centimeter,112887172,13658828,noun,Mx8Ngh4rvViK0ZwpEbGdrcN5Y29ycB4rvVjRp5wpEbGdrcN5Y29ycA,"[:Centi, :Meter]"
coconut,107300610,7772935,noun,Mx4rvVjUIJwpEbGdrcN5Y29ycA,Coconut-TheSeed
raisin,107280581,7752664,noun,Mx4rvVjxg5wpEbGdrcN5Y29ycA,Raisin
circumflex_artery,105035288,5342499,noun,Mx4rv5ZFmZwpEbGdrcN5Y29ycA,CircumflexArtery-Coronary
jump,201906445,1963942,verb,Mx4rvVjOgZwpEbGdrcN5Y29ycA,Jumping
tassel,104225136,4395201,noun,Mx4rwQCT8ZwpEbGdrcN5Y29ycA,Tassel
conifer,112356972,13108841,noun,Mx4rvVihh5wpEbGdrcN5Y29ycA,Conifer
toilet_soap,104275950,4447965,noun,Mx4rvVjjqJwpEbGdrcN5Y29ycA,BathSoapBar
South_Carolina,108571293,9137869,noun,Mx4rvViphZwpEbGdrcN5Y29ycA,SouthCarolina-State
course,107090288,7556970,noun,Mx4rvViVQ5wpEbGdrcN5Y29ycA,CourseOfAMeal
memorize,200584743,604576,verb,Mx4rvVi_5JwpEbGdrcN5Y29ycA,Memorizing
hamstring,200089289,91851,verb,Mx4rBnqVQrKyEdmAhAACs6hRjg,Hamstringing-CripplingSomeone
tattoo,201633234,1681333,verb,Mx4rwQCeBJwpEbGdrcN5Y29ycA,Tattooing
hailstone,114067513,14915804,noun,Mx4rvVj1dJwpEbGdrcN5Y29ycA,HailStone
low-cost,300894399,935103,adj,Mx4rvVi-SJwpEbGdrcN5Y29ycA,Inexpensive
wash,201232133,1270199,verb,Mx4rvVichJwpEbGdrcN5Y29ycA,Washing
socialism,105842403,6220616,noun,Mx4rvVjUXpwpEbGdrcN5Y29ycA,Socialism
palatine,104974154,5278152,noun,Mx4rwEzdf5wpEbGdrcN5Y29ycA,PalateBone
Venezuelan,109129275,9747062,noun,Mx4rvVjaUZwpEbGdrcN5Y29ycA,VenezuelanPerson
aircraft_carrier,102595075,2687172,noun,Mx4rwQCZhZwpEbGdrcN5Y29ycA,AircraftCarrier
noradrenaline,105098604,5407890,noun,Mx4rvr2UTJwpEbGdrcN5Y29ycA,Norepinephrine
snip,201281815,1321002,verb,Mx4rvVjGGpwpEbGdrcN5Y29ycA,Pruning
college,107778231,8278169,noun,Mx4rvVjjvpwpEbGdrcN5Y29ycA,University
vascularize,200117339,122097,verb,Mx4rw4TmZLKNEdmAhAACs6hRjg,VascularizingSomething
watercolor,104381401,4558578,noun,Mx4rvVig1ZwpEbGdrcN5Y29ycA,WaterColorPainting
distill,200221707,229280,verb,Mx4rvgELOJwpEbGdrcN5Y29ycA,Distilling
helmet,103384492,3513137,noun,Mx4rvVi1oJwpEbGdrcN5Y29ycA,Helmet
Bogota,108197500,8732979,noun,Mx4rvVidoZwpEbGdrcN5Y29ycA,CityOfBogotaColombia
chick,101711406,1792042,noun,Mx8Ngh4rwQwgBJwpEbGdrcN5Y29ycB4rvVkCDZwpEbGdrcN5Y29ycA,"[:JuvenileFn, :Chicken]"
wedge,104392184,4569822,noun,Mx4rwPzhnZwpEbGdrcN5Y29ycA,Wedge-GolfClub
association,107560389,8049401,noun,Mx4rwH-3XJwpEbGdrcN5Y29ycA,Association
praying_mantis,102150952,2236241,noun,Mx4rwP1MX5wpEbGdrcN5Y29ycA,PrayingMantis
symbol,106388518,6806469,noun,Mx4rvVkKC5wpEbGdrcN5Y29ycA,WritingSymbolCharacter
square,301975998,2043217,adj,Mx4rvVjUVZwpEbGdrcN5Y29ycA,Square
beige,300363654,370501,adj,Mx4rtePEtHS-EdaAAACgyZzFrg,BeigeColor
federal_district,108031737,8553280,noun,Mx4rwGkyX5wpEbGdrcN5Y29ycA,FederalDistrict
hospital_room,103410445,3541091,noun,Mx4rvViSA5wpEbGdrcN5Y29ycA,HospitalRoom
box,201443171,1485158,verb,Mx4rvVj2b5wpEbGdrcN5Y29ycA,PackagingEvent
banana,107281509,7753592,noun,Mx8Ngh4rvVipdpwpEbGdrcN5Y29ycB4rvViwXZwpEbGdrcN5Y29ycA,"[:FruitFn, :BananaTree]"
linguist,109602041,10264437,noun,Mx4rvVirtpwpEbGdrcN5Y29ycA,Linguist
Rio_de_la_Plata,108819626,9410558,noun,Mx4rvViPkpwpEbGdrcN5Y29ycA,RioDeLaPlata
pen,103759754,3907227,noun,Mx4rwPu4g5wpEbGdrcN5Y29ycA,AnimalPen
Iraq,108361841,8913434,noun,Mx4rvViGWpwpEbGdrcN5Y29ycA,Iraq
helium,113801672,14639921,noun,Mx4rvVjAYZwpEbGdrcN5Y29ycA,Helium
Harrison,110314486,11031995,noun,Mx4rQcRm3sbREdmAAAACs6hRjg,ReginaldCareyHarrison-ActorActress
carnivorous,302576311,2680580,adj,Mx4rvVkE9ZwpEbGdrcN5Y29ycA,Carnivore
Georgia,108459739,9018848,noun,Mx4rv22k6pwpEbGdrcN5Y29ycA,Georgia-TheNation
count,109331989,9969218,noun,Mx4rvm64yZwpEbGdrcN5Y29ycA,Count-Nobleman
Lent,114380905,15242029,noun,Mx4rvpW7d5wpEbGdrcN5Y29ycA,Lent
rusticate,202429551,2504416,verb,Mx4rE1BJHMCHEdmAAAACs6hRjg,RusticatingSomeone
Genoa,108266483,8808452,noun,Mx4rvVjtd5wpEbGdrcN5Y29ycA,CityOfGenoaItaly
Virgo,108155611,8686979,noun,Mx4rotL4BHS5EdaAAACgyZzFrg,Virgo-TheSign
bullfight,102813347,2917163,noun,Mx4rvVjmiJwpEbGdrcN5Y29ycA,Bullfight
Hudson,108725834,9306840,noun,Mx4rvVjww5wpEbGdrcN5Y29ycA,HudsonRiver
amyotrophic_lateral_sclerosis,113301663,14105737,noun,Mx4rvmeXtpwpEbGdrcN5Y29ycA,AmyotrophicLateralSclerosis
Thai,109117948,9734294,noun,Mx4rvVjkhpwpEbGdrcN5Y29ycA,ThaiPerson
laugh,106687674,7127006,noun,Mx4rvViF-JwpEbGdrcN5Y29ycA,Laugh
psychiatrist,109805172,10488016,noun,Mx4rvVi0QZwpEbGdrcN5Y29ycA,Psychiatrist
board,114247033,15101854,noun,Mx4rwQw18ZwpEbGdrcN5Y29ycA,Board-PieceOfWood
Meuse,108768169,9353437,noun,Mx4rvVisTZwpEbGdrcN5Y29ycA,MeuseRiver
purr,106938036,7390645,noun,Mx4rwB6s7pwpEbGdrcN5Y29ycA,PurringSound
rail,103894189,4046590,noun,Mx4rKG9J-ryvEdmAAAACs6hRjg,Rail-Bar
unlock,201308990,1348705,verb,Mx4rvVkLWpwpEbGdrcN5Y29ycA,UnlockingALock
Pyramid,103877057,4029125,noun,Mx4rwQw2bZwpEbGdrcN5Y29ycA,PyramidMonument
skeletal_muscle,104985309,5289861,noun,Mx4rv2kf-5wpEbGdrcN5Y29ycA,SkeletalMuscle
Flemish,106527344,6952705,noun,Mx4rvVkHJpwpEbGdrcN5Y29ycA,FlemishLanguage
rabies,113461524,14271667,noun,Mx4rwP1GeJwpEbGdrcN5Y29ycA,Rabies
Austria,108299882,8845555,noun,Mx4rvViUl5wpEbGdrcN5Y29ycA,Austria
surface,104192963,4362025,noun,Mx4rvVkDZZwpEbGdrcN5Y29ycA,SurfaceRegion-Tangible
orange,107275573,7747607,noun,Mx8Ngh4rvVipdpwpEbGdrcN5Y29ycB4rvVicrZwpEbGdrcN5Y29ycA,"[:FruitFn, :OrangeTree]"
bit,112858912,13625237,noun,Mx4rvVibF5wpEbGdrcN5Y29ycA,Bit
interpreter,109554196,10212501,noun,Mx4rvVi08ZwpEbGdrcN5Y29ycA,Translator
Bruxelles,108304444,8850450,noun,Mx4rvVjfyZwpEbGdrcN5Y29ycA,CityOfBrusselsBelgium
seedling,110807937,11552594,noun,Mx4rvVj_ZZwpEbGdrcN5Y29ycA,Seedling
toddler,110015847,10714465,noun,Mx4rvVjiv5wpEbGdrcN5Y29ycA,HumanToddler
cetacean,101979664,2062430,noun,Mx4rvViMn5wpEbGdrcN5Y29ycA,Cetacean
list,106080723,6481320,noun,Mx4rvVjYvpwpEbGdrcN5Y29ycA,List-Information
musician,109671496,10340312,noun,Mx4rvVjqXpwpEbGdrcN5Y29ycA,MusicalPerformer
landing,103502445,3638321,noun,Mx4r3p3DrK1hEdqAAAACs6hO_g,WatercraftLanding
coconut,107300913,7773238,noun,Mx4rvVit6JwpEbGdrcN5Y29ycA,CoconutMeat
Netherlander,109099075,9713108,noun,Mx4rvViNRpwpEbGdrcN5Y29ycA,DutchPerson
control_tower,102986882,3098959,noun,Mx4rvfiqHJwpEbGdrcN5Y29ycA,AirControlTower
lift,201535407,1579153,verb,Mx4rvVjUkJwpEbGdrcN5Y29ycA,LiftingAnObject
pectoralis_minor,105234364,5552106,noun,Mx4rwUxd2ZwpEbGdrcN5Y29ycA,PectoralisMinor
screw_up,200033399,34634,verb,Mx4rU7ArwLHiEdmAhAACs6hRjg,ScrewingUp-Grimacing
Stilton,107378232,7852229,noun,Mx4rwF9JfJwpEbGdrcN5Y29ycA,Stilton-Cheese
glockenspiel,103315130,3440682,noun,Mx4rvWOPMpwpEbGdrcN5Y29ycA,Glockenspiel
hear,202107444,2169702,verb,Mx4rvVjcMpwpEbGdrcN5Y29ycA,Hearing
opera,106596364,7026352,noun,Mx4rwTMcaZwpEbGdrcN5Y29ycA,OperaPerformance
tonsure,200036526,37779,verb,Mx4rU7DvE7HiEdmAhAACs6hRjg,TonsuringSomeone
Seattle,108585903,9154178,noun,Mx4rvViofZwpEbGdrcN5Y29ycA,CityOfSeattleWA
Bangkok,108475718,9036880,noun,Mx4rvVkKVZwpEbGdrcN5Y29ycA,CityOfBangkokThailand
badminton,100455850,480508,noun,Mx4rvVjiGZwpEbGdrcN5Y29ycA,Badminton
bear,102047492,2131653,noun,Mx4rvVjGfpwpEbGdrcN5Y29ycA,Bear-Animal
periodic_event,106848395,7296190,noun,Mx4rvVkAcpwpEbGdrcN5Y29ycA,RegularlyRepeatedEventType
pomegranate,111597047,12345280,noun,Mx4rvVjp8pwpEbGdrcN5Y29ycA,PomegranateTree
Vietnamese,109129386,9747191,noun,Mx4rvVioFJwpEbGdrcN5Y29ycA,VietnamesePerson
decay,110705883,11444643,noun,Mx4rvViylJwpEbGdrcN5Y29ycA,BiologicalDecompositionEvent
quinine,103882826,4035086,noun,Mx4rvVkLnpwpEbGdrcN5Y29ycA,Quinine
garbage_man,109470567,10120330,noun,Mx4rvVicu5wpEbGdrcN5Y29ycA,GarbageCollector
churn,201831233,1885430,verb,Mx4rb7E8YbG6EdmAhAACs6hRjg,Churning
weight_unit,112842293,13608788,noun,Mx4rvViKcpwpEbGdrcN5Y29ycA,UnitOfMass
Nassau,108301649,8847570,noun,Mx4rvVjskZwpEbGdrcN5Y29ycA,CityOfNassauBahamas
bath_oil,102709217,2807523,noun,Mx4rwQCaZ5wpEbGdrcN5Y29ycA,BathOil
administrative_district,107975544,8491826,noun,Mx4rbFoHaMb1EdmAAAACs6hRjg,AdministrativeDistrict
clock_time,114273055,15129927,noun,Mx4rvVi5_JwpEbGdrcN5Y29ycA,CalendarMinute
convoy,107906636,8417801,noun,Mx4rvjrpjZwpEbGdrcN5Y29ycA,Convoy
Gdansk,108426408,8983742,noun,Mx4rvVjKf5wpEbGdrcN5Y29ycA,CityOfGdanskPoland
stable,202385922,2459915,verb,Mx4rfzTbALi5EdmAAAACs6hRjg,StablingSomeHorse
noon,114306393,15165490,noun,Mx4rvVja0pwpEbGdrcN5Y29ycA,TimeOfDay-NoonHour
polarity,113071894,13856574,noun,Mx4rvVjI_5wpEbGdrcN5Y29ycA,LogicSignal
April,114349971,15211189,noun,Mx4rvVjCeZwpEbGdrcN5Y29ycA,April
clear_up,202689066,2771169,verb,Mx8Ngh4r4n-ycMPvEdmAAACQJw5drh4rvVjeMZwpEbGdrcN5Y29ycA,"[:BecomingFn, :Transparent]"
Stuart,107665202,8158460,noun,Mx4rv7k-ZpwpEbGdrcN5Y29ycA,HouseOfStuart
unwind,201481376,1523654,verb,Mx4rwBcPCpwpEbGdrcN5Y29ycA,CoilLoosening
arc,113088240,13874384,noun,Mx4rvVjCI5wpEbGdrcN5Y29ycA,Arc
bare,300432101,457998,adj,Mx4rYWB_Am6eEdaAAACgyZzFrg,Nude
carnivore,101250801,1324431,noun,Mx4rvVkE9ZwpEbGdrcN5Y29ycA,Carnivore
originate,202546120,2624263,verb,Mx4rvVjeiZwpEbGdrcN5Y29ycA,CreationEvent
experience,202047097,2108377,verb,Mx4rSxTLTLzIEdmAAACQJw5drg,ExperiencingSomething
Aleut,106494361,6918312,noun,Mx4rvVkKe5wpEbGdrcN5Y29ycA,AleutLanguage
air_conditioner,102594301,2686379,noun,Mx4rvViSnpwpEbGdrcN5Y29ycA,AirConditioner
Hart,110315187,11032700,noun,Mx4rv9w-3pwpEbGdrcN5Y29ycA,MossHart
assume,200612180,632236,verb,Mx4rwHcciZwpEbGdrcN5Y29ycA,hypothesizes
musical_composition,106607179,7037465,noun,Mx4rwUwN3ZwpEbGdrcN5Y29ycA,MusicalComposition
Panamanian,109109921,9726120,noun,Mx4rvVjHX5wpEbGdrcN5Y29ycA,PanamanianPerson
ski_tow,104069754,4231693,noun,Mx4rwO2dKZwpEbGdrcN5Y29ycA,SkiLift
Umbria,108270242,8812732,noun,Mx4rwKadk5wpEbGdrcN5Y29ycA,Umbria-RegionItaly
evidence,106233613,6643408,noun,Mx4rSWT4ar1qEdmAAAACs6hRjg,Evidence-Indication
short,301387615,1436003,adj,Mx4rvVikE5wpEbGdrcN5Y29ycA,Short
scroll,200120020,124854,verb,Mx4reb2pdLKeEdmAhAACs6hRjg,ScrollingADisplayDevice
farmhand,109432944,10079399,noun,Mx4rvVjvTZwpEbGdrcN5Y29ycA,FarmWorker
Slovenia,108273885,8818444,noun,Mx4rvs2-25wpEbGdrcN5Y29ycA,Slovenia
Cayman_Islands,108176124,8709399,noun,Mx4rv944ipwpEbGdrcN5Y29ycA,CaymanIslands-Archipelago
mineral,113823287,14662574,noun,Mx4rwQCJAJwpEbGdrcN5Y29ycA,Mineral
ligament,104990644,5295381,noun,Mx4rvVjqpZwpEbGdrcN5Y29ycA,Ligament
code,105961454,6355894,noun,Mx4rwIZO5pwpEbGdrcN5Y29ycA,ComputerCode
housewife,109533483,10189776,noun,Mx4rvVjkUpwpEbGdrcN5Y29ycA,Homemaker
